Time,1.Temperature(C),1.Wind(m/s),2.Temperature(C),2.Wind(m/s),3.Temperature(C),3.Wind(m/s),4.Temperature(C),4.Wind(m/s),5.Temperature(C),5.Wind(m/s),6.Temperature(C),6.Wind(m/s),7.Temperature(C),7.Wind(m/s),8.Temperature(C),8.Wind(m/s),8.Pressure(Pa),9.Temperature(C),9.Wind(m/s),9.Pressure(Pa)
1756267267000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267272000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267277000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267282000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267288000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267293000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267297000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267302000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267307000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267312000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267317000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267322000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267327000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267332000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267337000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267342000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267347000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267353000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267358000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267363000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267368000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267373000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267378000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267383000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267388000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267393000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267398000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267403000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267408000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267413000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267419000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267424000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267429000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267434000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267439000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267444000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267449000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267454000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267459000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267464000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267469000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267474000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267479000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267484000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267489000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267494000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267499000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267504000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267510000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267515000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267520000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267525000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267530000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267535000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267540000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267545000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267550000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267555000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267560000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267565000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267571000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267576000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267581000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267586000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267591000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267596000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267601000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267606000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267611000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267616000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267621000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267626000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267631000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267636000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267641000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267646000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267651000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267656000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267661000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267666000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267671000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267677000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267682000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267687000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267692000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267697000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267702000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267707000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267712000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267717000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267724000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267728000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267733000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267737000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267742000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267747000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267752000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267757000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267762000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267767000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267773000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267778000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267783000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267788000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267793000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267797000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267802000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267807000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267812000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267817000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267822000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267827000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267832000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267838000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267843000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267848000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267853000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267858000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267863000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267868000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267873000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267878000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267883000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267888000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267893000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267898000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267903000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267908000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267914000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267920000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267924000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267929000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267934000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267939000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267944000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267949000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267955000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267960000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267965000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267970000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267975000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267985000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267990000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756267995000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268005000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268010000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268015000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268020000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268025000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268030000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268035000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268040000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268045000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268050000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268055000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268060000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268065000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268070000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268075000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268080000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268085000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268090000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268095000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268106000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268111000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268116000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268121000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268131000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268136000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268141000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268146000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268151000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268156000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268161000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268167000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268172000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268177000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268182000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268187000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268192000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268197000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268202000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268207000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268212000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268217000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268222000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268227000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268232000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268237000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268242000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268248000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268253000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268258000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268263000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268268000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268273000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268278000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268283000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268288000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268293000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268298000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268303000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268308000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268313000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268318000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268323000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268328000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268333000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268338000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268343000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268349000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268354000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268359000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268364000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268369000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268374000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268379000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268384000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268389000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268394000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268399000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268404000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268409000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268414000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268419000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268424000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268429000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268434000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268439000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268445000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268455000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268460000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268465000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268470000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268475000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268480000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268485000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268490000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268495000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268505000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268510000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268515000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268520000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268525000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268531000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268536000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268541000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268546000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268551000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268556000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268561000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268566000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268571000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268576000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268581000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268586000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268592000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268597000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268602000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268607000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268612000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268617000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268622000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268627000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268632000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268637000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268642000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268647000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268652000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268657000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268662000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268667000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268672000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268677000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268682000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268687000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268692000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268697000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268702000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268707000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268713000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268718000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268723000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268728000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268733000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268738000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268743000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268748000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268753000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268758000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268763000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268768000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268774000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756268779000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
